POINTID,GRID_CODE,seg_ID,seg_num,acres
"1985","2055",metw_2055,"12055",25888.09413160000
"1986","2067",metw_2067,"12067",37561.15466780000
"1988","2132",metw_2132,"12132",5718.43860630000
"1991","2077",metw_2077,"12077",16030.44270140000
"1994","2072",metw_2072,"12072",228535.38733900001
"1997","2070",metw_2070,"12070",26456.53535110000
"2003","2081",metw_2081,"12081",21400.61098300000
"2007","2087",metw_2087,"12087",26782.78858620000
"2010","2093",metw_2093,"12093",4869.77988419000
"2012","2095",metw_2095,"12095",37871.39547420000
"2013","2120",metw_2120,"12120",15658.15373370000
"2015","2088",metw_2088,"12088",26990.95015960000
"2016","2105",metw_2105,"12105",50905.51245150000
"2017","2091",metw_2091,"12091",229197.90157799999
"2026","2108",metw_2108,"12108",27751.54052370000
"2027","2109",metw_2109,"12109",27881.64150710000
"2028","2114",metw_2114,"12114",230544.94714400001
"2035","2122",metw_2122,"12122",28301.96776100000
"2040","2124",metw_2124,"12124",5652.38733783000
"2041","2125",metw_2125,"12125",38223.66890600000
"2042","2131",metw_2131,"12131",50373.09919660000
"2048","2146",metw_2146,"12146",30397.59436960000
"2049","2130",metw_2130,"12130",50196.96248070000
"2050","2136",metw_2136,"12136",232678.60326999999
"2054","2135",metw_2135,"12135",29444.85486080000
"2056","2159",metw_2159,"12159",19703.29353880000
"2061","2140",metw_2140,"12140",49534.44824250000
"2062","2149",metw_2149,"12149",48811.88739650000
"2065","2163",metw_2163,"12163",4901.80474163000
"2067","2153",metw_2153,"12153",14761.45772540000
"2069","2143",metw_2143,"12143",29855.17334670000
"2075","2161",metw_2161,"12161",48417.58133930000
"2076","2151",metw_2151,"12151",38453.84756890000
"2077","2176",metw_2176,"12176",4077.16466259000
"2079","2160",metw_2160,"12160",22487.45458230000
"2081","2194",metw_2194,"12194",7896.12891209000
"2082","2164",metw_2164,"12164",4521.50955955000
"2083","2175",metw_2175,"12175",14549.29304490000
"2087","2169",metw_2169,"12169",50042.84285430000
"2088","2170",metw_2170,"12170",46958.44877230000
"2091","2221",metw_2221,"12221",19481.12109030000
"2093","2171",metw_2171,"12171",46626.19087630000
"2106","2189",metw_2189,"12189",14160.99164840000
"2107","2191",metw_2191,"12191",233253.04915100001
"2109","2193",metw_2193,"12193",6082.72135966000
"2110","2217",metw_2217,"12217",3690.86481975000
"2114","2199",metw_2199,"12199",2099.62971579000
"2120","2206",metw_2206,"12206",2874.23095507000
"2127","2248",metw_2248,"12248",7587.88965925000
"2130","2207",metw_2207,"12207",2996.32572406000
"2131","2286",metw_2286,"12286",10986.52765490000
"2139","2225",metw_2225,"12225",244597.85489799999
"2140","2226",metw_2226,"12226",50381.10541100000
"2141","2228",metw_2228,"12228",2547.97771992000
"2142","2295",metw_2295,"12295",2321.80216427000
"2147","2232",metw_2232,"12232",233797.47172700000
"2150","2288",metw_2288,"12288",19208.90980210000
"2154","2241",metw_2241,"12241",51632.07640460000
"2155","2242",metw_2242,"12242",50613.28562740000
"2158","2284",metw_2284,"12284",2359.83168247000
"2162","2252",metw_2252,"12252",234345.89741100001
"2163","2253",metw_2253,"12253",7998.20814518000
"2166","2249",metw_2249,"12249",6376.94973737000
"2167","2255",metw_2255,"12255",6062.70582376000
"2173","2270",metw_2270,"12270",5270.09060216000
"2176","2261",metw_2261,"12261",22791.69072800000
"2177","2267",metw_2267,"12267",263306.37630300003
"2182","2290",metw_2290,"12290",240480.65916400001
"2184","2277",metw_2277,"12277",4877.78609855000
"2188","2274",metw_2274,"12274",10001.76328870000
"2192","2278",metw_2278,"12278",4293.33245030000
"2195","2289",metw_2289,"12289",235002.40698800000
"2200","2302",metw_2302,"12302",3818.96424950000
"2205","2313",metw_2313,"12313",10257.96214820000
"2206","2309",metw_2309,"12309",18580.42197490000
"2207","2376",metw_2376,"12376",5322.13099550000
"2217","2310",metw_2310,"12310",10440.10352480000
"2219","2346",metw_2346,"12346",3434.66596024000
"2223","2316",metw_2316,"12316",2578.00102377000
"2224","2355",metw_2355,"12355",13588.54732170000
"2225","2385",metw_2385,"12385",4889.79542009000
"2229","2396",metw_2396,"12396",4159.22835978000
"2230","2334",metw_2334,"12334",5850.54114323000
"2238","2333",metw_2333,"12333",297236.71275900002
"2246","2374",metw_2374,"12374",5592.34073014000
"2255","2352",metw_2352,"12352",3224.50283330000
"2257","2366",metw_2366,"12366",2644.05229224000
"2258","2359",metw_2359,"12359",264147.02881100000
"2259","2360",metw_2360,"12360",4015.11650131000
"2260","2379",metw_2379,"12379",2509.94820171000
"2261","2361",metw_2361,"12361",11735.10869750000
"2262","2362",metw_2362,"12362",297969.28137200000
"2264","2369",metw_2369,"12369",13194.24126450000
"2267","2371",metw_2371,"12371",2880.23561584000
"2270","2372",metw_2372,"12372",298109.39012400003
"2271","2401",metw_2401,"12401",12591.77363400000
"2275","2400",metw_2400,"12400",2281.77109247000
"2282","2410",metw_2410,"12410",5123.97719010000
"2284","2391",metw_2391,"12391",2876.23250866000
"2285","2431",metw_2431,"12431",2245.74312785000
"2287","2393",metw_2393,"12393",268288.24318799999
"2290","2423",metw_2423,"12423",4415.42721928000
"2293","2399",metw_2399,"12399",298467.66821600002
"2300","2437",metw_2437,"12437",5476.25062192000
"2303","2417",metw_2417,"12417",2590.01034531000
"2305","2402",metw_2402,"12402",269022.81335600000
"2311","2422",metw_2422,"12422",9381.28167579000
"2312","2534",metw_2534,"12534",2263.75711016000
"2313","2411",metw_2411,"12411",269331.05260800000
"2319","2444",metw_2444,"12444",4499.49247006000
"2321","2424",metw_2424,"12424",269651.30118299997
"2325","2463",metw_2463,"12463",8914.91968934000
"2326","2499",metw_2499,"12499",3470.69392486000
"2332","2435",metw_2435,"12435",270572.01583400002
"2338","2445",metw_2445,"12445",15546.06673260000
"2339","2446",metw_2446,"12446",304170.09439400001
"2344","2469",metw_2469,"12469",4813.73638367000
"2351","2562",metw_2562,"12562",3024.34747431000
"2359","2467",metw_2467,"12467",270720.13079999998
"2372","2496",metw_2496,"12496",8340.47380905000
"2374","2476",metw_2476,"12476",320046.41746899998
"2375","2478",metw_2478,"12478",3887.01707155000
"2386","2539",metw_2539,"12539",3662.84306949000
"2393","2507",metw_2507,"12507",7713.98753541000
"2399","2509",metw_2509,"12509",3010.33659919000
"2402","2513",metw_2513,"12513",320338.64429299999
"2410","2519",metw_2519,"12519",271122.44307099999
"2412","2520",metw_2520,"12520",2325.80527145000
"2417","2541",metw_2541,"12541",7247.62554897000
"2419","2571",metw_2571,"12571",2578.00102377000
"2430","2540",metw_2540,"12540",2952.29154508000
"2431","2533",metw_2533,"12533",2732.12065019000
"2434","2546",metw_2546,"12546",272019.13907999999
"2440","2545",metw_2545,"12545",3502.71878230000
"2442","2569",metw_2569,"12569",6783.26511612000
"2444","2596",metw_2596,"12596",2385.85187914000
"2445","2551",metw_2551,"12551",320887.06997700001
"2452","2564",metw_2564,"12564",275701.99768500001
"2455","2573",metw_2573,"12573",276276.44356500002
"2463","2579",metw_2579,"12579",5432.21644295000
"2472","2588",metw_2588,"12588",2231.73225272000
"2476","2592",metw_2592,"12592",276644.72942599998
"2480","2634",metw_2634,"12634",3140.43758253000
"2486","2597",metw_2597,"12597",321875.83744999999
"2494","2607",metw_2607,"12607",278980.54246500001
"2498","2610",metw_2610,"12610",279280.77550400002
"2500","2614",metw_2614,"12614",2696.09268557000
"2506","2620",metw_2620,"12620",279643.05670299998
"2518","2642",metw_2642,"12642",322544.35634900001
"2530","2641",metw_2641,"12641",2057.59709040000
"2549","2666",metw_2666,"12666",280171.46685099998
"2557","2676",metw_2676,"12676",3072.38476047000
"2565","2680",metw_2680,"12680",324748.06685200002
"2576","2697",metw_2697,"12697",3977.08698310000
"2577","2692",metw_2692,"12692",3812.95958873000
"2578","2705",metw_2705,"12705",2862.22163353000
"2588","2710",metw_2710,"12710",280507.72785400000
"2592","2715",metw_2715,"12715",3828.97201745000
"2598","2720",metw_2720,"12720",2319.80061068000
"2600","2725",metw_2725,"12725",2071.60796553000
"2602","2729",metw_2729,"12729",281214.27627199999
"2610","2731",metw_2731,"12731",2135.65768041000
"2616","2734",metw_2734,"12734",281712.66311500000
"2618","2740",metw_2740,"12740",325316.50807099999
"2619","2741",metw_2741,"12741",5276.09526293000
"2622","2744",metw_2744,"12744",282601.35290900001
"2623","2743",metw_2743,"12743",3236.51215484000
"2626","2746",metw_2746,"12746",2646.05384583000
"2627","2748",metw_2748,"12748",282765.48030400003
"2637","2761",metw_2761,"12761",3000.32883124000
"2639","2754",metw_2754,"12754",285257.41452300001
"2641","2760",metw_2760,"12760",3764.92230257000
"2642","2767",metw_2767,"12767",4511.50179160000
"2647","2769",metw_2769,"12769",3324.58051280000
"2649","2773",metw_2773,"12773",330826.78510400001
"2654","2802",metw_2802,"12802",3959.07300079000
"2657","2786",metw_2786,"12786",4945.83892060000
"2661","2782",metw_2782,"12782",5382.17760320000
"2663","2788",metw_2788,"12788",4095.17864490000
"2671","2796",metw_2796,"12796",334976.00569600001
"2680","2805",metw_2805,"12805",5764.47433887000
"2684","2808",metw_2808,"12808",3985.09319746000
"2685","2821",metw_2821,"12821",2908.25736610000
"2686","2810",metw_2810,"12810",286120.08412000001
"2691","2884",metw_2884,"12884",25353.67932310000
"2696","2820",metw_2820,"12820",311505.78830100002
"2699","2838",metw_2838,"12838",19385.04651800000
"2709","2827",metw_2827,"12827",19987.51414860000
"2711","2841",metw_2841,"12841",5490.26149705000
"2712","2842",metw_2842,"12842",4531.51732750000
"2717","2830",metw_2830,"12830",2948.28843790000
"2718","2832",metw_2832,"12832",3204.48729740000
"2719","2834",metw_2834,"12834",3368.61469177000
"2720","2836",metw_2836,"12836",6044.69184145000
"2724","2849",metw_2849,"12849",2481.92645146000
"2726","2852",metw_2852,"12852",3602.79646179000
"2728","2866",metw_2866,"12866",12807.94142170000
"2730","2846",metw_2846,"12846",20231.70368650000
"2742","2873",metw_2873,"12873",10061.80989630000
"2745","2876",metw_2876,"12876",2786.16259712000
"2747","2868",metw_2868,"12868",20920.23812150000
"2753","2893",metw_2893,"12893",12033.34018240000
"2754","2877",metw_2877,"12877",12519.71770470000
"2758","2886",metw_2886,"12886",4585.55927442000
"2759","2887",metw_2887,"12887",2243.74157426000
"2765","2892",metw_2892,"12892",3957.07144720000
"2772","2898",metw_2898,"12898",11414.86012310000
"2773","2911",metw_2911,"12911",24635.12158430000
"2774","2900",metw_2900,"12900",312144.28389600001
"2778","2908",metw_2908,"12908",2463.91246915000
"2784","2909",metw_2909,"12909",11146.65194210000
"2785","2943",metw_2943,"12943",4695.64472187000
"2786","2903",metw_2903,"12903",317098.12903100002
"2787","2904",metw_2904,"12904",317608.52519600000
"2788","2906",metw_2906,"12906",318899.52726200002
"2793","2918",metw_2918,"12918",10816.39559970000
"2796","2910",metw_2910,"12910",21680.82848560000
"2798","2919",metw_2919,"12919",320048.41902199999
"2801","2916",metw_2916,"12916",10039.79280690000
"2803","2955",metw_2955,"12955",2431.88761171000
"2804","2927",metw_2927,"12927",10750.34433130000
"2807","2930",metw_2930,"12930",8944.94299319000
"2808","2931",metw_2931,"12931",9641.48364247000
"2811","2986",metw_2986,"12986",6002.65921606000
"2812","2933",metw_2933,"12933",335898.72190100001
"2814","2936",metw_2936,"12936",3901.02794668000
"2815","2937",metw_2937,"12937",5474.24906833000
"2816","2938",metw_2938,"12938",7822.07142927000
"2817","2929",metw_2929,"12929",8394.51575597000
"2818","2932",metw_2932,"12932",326239.22427599999
"2819","2939",metw_2939,"12939",326625.52411900001
"2826","2946",metw_2946,"12946",4227.28118184000
"2829","2948",metw_2948,"12948",3712.88190923000
"2830","2956",metw_2956,"12956",2257.75244939000
"2832","2981",metw_2981,"12981",4101.18330567000
"2837","2975",metw_2975,"12975",2145.66544836000
"2838","2963",metw_2963,"12963",662960.58470200002
"2839","2974",metw_2974,"12974",2019.56757219000
"2842","2965",metw_2965,"12965",4613.58102468000
"2845","2968",metw_2968,"12968",2531.96529120000
"2848","2972",metw_2972,"12972",663172.74938299996
"2864","3009",metw_3009,"13009",3726.89278436000
"2866","2993",metw_2993,"12993",2922.26824123000
"2869","3017",metw_3017,"13017",5784.48987476000
"2870","3051",metw_3051,"13051",5366.16517448000
"2872","2998",metw_2998,"12998",4889.79542009000
"2875","3025",metw_3025,"13025",2616.03054198000
"2882","3014",metw_3014,"13014",4063.15378746000
"2883","3001",metw_3001,"13001",3056.37233175000
"2884","3002",metw_3002,"13002",2219.72293118000
"2885","3003",metw_3003,"13003",5974.63746580000
"2886","3005",metw_3005,"13005",6326.91089762000
"2891","3019",metw_3019,"13019",5025.90106420000
"2901","3029",metw_3029,"13029",2015.56446501000
"2902","3030",metw_3030,"13030",6671.17811508000
"2903","3032",metw_3032,"13032",5312.12322755000
"2906","3037",metw_3037,"13037",2051.59242963000
"2911","3033",metw_3033,"13033",7882.11803696000
"2919","3045",metw_3045,"13045",10940.49192230000
"2920","3046",metw_3046,"13046",7529.84460514000
"2926","3052",metw_3052,"13052",664019.40655099996
"2928","3094",metw_3094,"13094",10734.33190250000
"2936","3061",metw_3061,"13061",8442.55304213000
"2937","3062",metw_3062,"13062",4503.49557724000
"2938","3124",metw_3124,"13124",2419.87829017000
"2939","3072",metw_3072,"13072",4809.73327649000
"2940","3063",metw_3063,"13063",2229.73069913000
"2950","3065",metw_3065,"13065",13002.09211990000
"2952","3104",metw_3104,"13104",4479.47693416000
"2954","3074",metw_3074,"13074",4683.63540033000
"2959","3082",metw_3082,"13082",2457.90780838000
"2960","3083",metw_3083,"13083",12077.37436140000
"2961","3084",metw_3084,"13084",6489.03673840000
"2963","3079",metw_3079,"13079",5121.97563651000
"2967","3086",metw_3086,"13086",5478.25217551000
"2968","3092",metw_3092,"13092",2041.58466168000
"2971","3101",metw_3101,"13101",13670.61101890000
"2973","3095",metw_3095,"13095",9441.32828348000
"2979","3110",metw_3110,"13110",664605.86175299995
"2980","3111",metw_3111,"13111",11558.97198160000
"2986","3116",metw_3116,"13116",14000.86736120000
"2989","3114",metw_3114,"13114",3722.88967718000
"2994","3125",metw_3125,"13125",6831.30240227000
"2995","3126",metw_3126,"13126",14245.05689920000
"2997","3129",metw_3129,"13129",4291.33089671000
"3001","3195",metw_3195,"13195",4189.25166363000
"3003","3132",metw_3132,"13132",2906.25581251000
"3008","3138",metw_3138,"13138",18904.67365650000
"3009","3139",metw_3139,"13139",14861.53540490000
"3012","3144",metw_3144,"13144",676360.98598600004
"3015","3147",metw_3147,"13147",4925.82338470000
"3017","3153",metw_3153,"13153",2029.57534014000
"3019","3150",metw_3150,"13150",3062.37699252000
"3020","3151",metw_3151,"13151",19118.83989060000
"3024","3157",metw_3157,"13157",15233.82437260000
"3030","3164",metw_3164,"13164",7515.83373001000
"3034","3158",metw_3158,"13158",25311.64669770000
"3040","3208",metw_3208,"13208",10057.80678920000
"3041","3167",metw_3167,"13167",25429.73835950000
"3043","3177",metw_3177,"13177",2317.79905709000
"3047","3175",metw_3175,"13175",16154.53902400000
"3048","3186",metw_3186,"13186",8620.69131163000
"3054","3190",metw_3190,"13190",7880.11648337000
"3058","3184",metw_3184,"13184",25683.93566540000
"3061","3188",metw_3188,"13188",1999.55203629000
"3062","3189",metw_3189,"13189",22265.28213390000
"3067","3196",metw_3196,"13196",17391.49914250000
"3068","3214",metw_3214,"13214",6304.89380813000
"3075","3206",metw_3206,"13206",39702.81700890000
"3082","3213",metw_3213,"13213",3556.76072922000
"3083","3238",metw_3238,"13238",5808.50851784000
"3084","3215",metw_3215,"13215",2095.62660861000
"3085","3221",metw_3221,"13221",9435.32362271000
"3088","3212",metw_3212,"13212",2846.20920482000
"3098","3229",metw_3229,"13229",677984.24594800000
"3101","3243",metw_3243,"13243",8990.97872576000
"3108","3233",metw_3233,"13233",28029.75647270000
"3112","3245",metw_3245,"13245",5930.60328683000
"3113","3247",metw_3247,"13247",4373.39459390000
"3117","3250",metw_3250,"13250",28440.07495870000
"3119","3253",metw_3253,"13253",678836.90777699999
"3121","3255",metw_3255,"13255",40223.22094230000
"3123","3257",metw_3257,"13257",4107.18796644000
"3126","3273",metw_3273,"13273",6228.83477172000
"3127","3349",metw_3349,"13349",2325.80527145000
"3129","3263",metw_3263,"13263",7557.86635540000
"3136","3268",metw_3268,"13268",2606.02277403000
"3141","3276",metw_3276,"13276",3760.91919539000
"3142","3277",metw_3277,"13277",3338.59138793000
"3144","3279",metw_3279,"13279",5806.50696425000
"3148","3284",metw_3284,"13284",7894.12735850000
"3152","3288",metw_3288,"13288",2437.89227248000
"3155","3291",metw_3291,"13291",5582.33296219000
"3156","3292",metw_3292,"13292",29464.87039670000
